track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Merrymaking at My Place; 38orAaD0ZcoVXKYokVeLND; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 250533; 32; 0.216; 0.961; 0.635; 0.129; 0.0951; -5.067; 0.044; 113.97; 4; 
Colours; 46u9JfIfmyGVxPDPaGPytF; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 242640; 30; 0.000497; 0.784; 0.572; 0.0721; 0.0657; -6.884; 0.044; 114.942; 4; 
This Is the Industry; 3CCBYA6phK88KNGyU3B5aj; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 236360; 25; 0.00535; 0.838; 0.761; 0.4; 0.335; -5.734; 0.0479; 117.959; 4; 
The Girls; 1bHhtkFwH6eBNTka0DnGzU; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 315066; 52; 0.00598; 0.617; 0.886; 0.000288; 0.353; -4.894; 0.0318; 127.926; 4; 
Acceptable in the 80s; 00cxhG668jV6gU6VK2FUVI; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 333680; 57; 0.0143; 0.787; 0.808; 0.264; 0.0466; -5.454; 0.0511; 127.99; 4; 
Neon Rocks; 0SStFkydTKUFZPqfWP4GO4; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 228920; 27; 0.0045; 0.798; 0.592; 0.222; 0.311; -6.658; 0.0468; 103.508; 4; 
Traffic Cops; 1xKnBAPjNwNCxtgkM8BlaT; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 54826; 23; 0.711; 0.257; 0.00685; 0.973; 0.295; -16.909; 0.0413; 83.205; 4; 
Vegas; 7uNg5ObaQ0PIRVjVRqJ7bG; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 342760; 25; 0.000504; 0.695; 0.948; 0.675; 0.185; -5.957; 0.0445; 127.955; 4; 
I Created Disco; 75K1wMWqe19TPQ4gDAjD9Q; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 249133; 25; 8.7e-05; 0.779; 0.499; 0.801; 0.114; -5.141; 0.0441; 133.952; 4; 
Disco Heat; 0iN0npS2K9sXyUFKbEdZW7; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 271066; 27; 0.00315; 0.717; 0.8; 0.015; 0.3; -6.326; 0.0368; 128.016; 4; 
Vault Character; 3V3pHoce20LcGX68cVzy9N; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 8146; 0; 0.995; 0; 0.0753; 0.994; 0.356; -15.641; 0; 0; 0; 
Certified; 3ym84ry30B627Nykl8gVwv; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 248093; 23; 0.000831; 0.757; 0.614; 0.775; 0.0659; -6.055; 0.0917; 100.971; 4; 
Love Souvenir; 5JXIOv3iVvug0OmoOiRK5p; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 260880; 24; 0.287; 0.93; 0.152; 0.833; 0.244; -9.376; 0.0949; 121.9; 4; 
Electro Man; 1GwwX5LZ8N8bJZSHfOyytX; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 298800; 23; 0.0135; 0.666; 0.823; 0.782; 0.119; -5.992; 0.0426; 132.927; 4; 
The Girls Acoustic Version; 7vCktBFmqeiv0is9cEMV2r; I Created Disco; 5gDkjyJBK8VLZjKqqUd79K; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 209920; 24; 0.851; 0.771; 0.295; 0; 0.0933; -10.186; 0.0626; 110.78; 4; 
Merrymaking at My Place; 56wJjECIXafk6wMU60bt3L; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 249533; 19; 0.23; 0.962; 0.625; 0.125; 0.112; -5.074; 0.0477; 113.977; 4; 
Colours; 6eDYfmh7WgxEfcQ4uXqURB; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 241813; 17; 0.000515; 0.785; 0.576; 0.0532; 0.0663; -6.871; 0.0441; 114.977; 4; 
This Is the Industry; 0cXEtmEXsEZwrG6aK8rNC5; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 236160; 10; 0.00658; 0.836; 0.755; 0.526; 0.346; -5.757; 0.0419; 117.952; 4; 
The Girls; 6M26zkozuAolxe878e7vfE; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 315106; 34; 0.00672; 0.614; 0.888; 0.000273; 0.272; -4.893; 0.0334; 127.942; 4; 
Acceptable in the 80s; 7JPZYBDynF6KlqJyLfTI3K; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 332826; 45; 0.0134; 0.789; 0.807; 0.27; 0.055; -5.417; 0.0504; 127.996; 4; 
Neon Rocks; 5k55TAAzmhKl8bx4POtLrC; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 228280; 12; 0.00404; 0.803; 0.577; 0.239; 0.312; -6.675; 0.0464; 103.499; 4; 
Traffic Cops; 3sXX3yY2cHYYe0qvkw5PtQ; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 54680; 7; 0.888; 0.152; 0.00581; 0.98; 0.315; -16.814; 0.0409; 78.823; 4; 
Vegas; 7r2COGNtEYCZ5zYQbBLt6c; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 341760; 11; 0.000525; 0.693; 0.948; 0.569; 0.0769; -5.967; 0.0438; 127.962; 4; 
I Created Disco; 00sT2MF2rFAXmO0Zf4W3BB; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 247946; 10; 9.09e-05; 0.779; 0.508; 0.81; 0.0917; -5.131; 0.0443; 133.954; 4; 
Disco Heat; 2com8NSaBYRGIfSkAuUWB0; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 270706; 12; 0.00318; 0.718; 0.804; 0.0201; 0.309; -6.329; 0.0361; 128.025; 4; 
Vault Character; 5mZiGEvXkXyZyP1FcY6zU4; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 8000; 0; 0.995; 0; 0.0742; 0.997; 0.35; -15.511; 0; 0; 0; 
Certified; 1BFYU5Yilu9DA3Kv100J0N; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 246653; 9; 0.000862; 0.757; 0.616; 0.76; 0.0638; -6.055; 0.0933; 100.97; 4; 
Love Souvenir; 5uhQ2NTZtIpojtF8SpKuY8; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 258706; 10; 0.291; 0.926; 0.16; 0.881; 0.243; -9.346; 0.0887; 121.916; 4; 
Electro Man; 7tBab2VzjgDLj5UC7SduSo; I Created Disco; 1wcQ9NAeGSNZKXDbjZPjaP; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 298573; 9; 0.0125; 0.665; 0.816; 0.8; 0.157; -5.993; 0.0437; 132.95; 4; 
Merrymaking at My Place; 2xrIBJU5nHho4ER68lpnwN; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 249533; 0; 0.23; 0.962; 0.625; 0.125; 0.112; -5.074; 0.0477; 113.977; 4; 
Colours; 2BAMGpuUX56rK7319TkOpv; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 241813; 0; 0.000515; 0.785; 0.576; 0.0532; 0.0663; -6.871; 0.0441; 114.977; 4; 
This Is the Industry; 2pk9eubgXPEvuwgq9G2lUB; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 236160; 0; 0.00658; 0.836; 0.755; 0.526; 0.346; -5.757; 0.0419; 117.952; 4; 
The Girls; 01ZUNRqw25D33LnUhsvdzn; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 315106; 1; 0.00672; 0.614; 0.888; 0.000273; 0.272; -4.893; 0.0334; 127.942; 4; 
Acceptable in the 80s; 5j7Vf4i1NPjM8s0idoopYk; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 332826; 1; 0.0134; 0.789; 0.807; 0.27; 0.055; -5.417; 0.0504; 127.996; 4; 
Neon Rocks; 0G8YwZNC3rdDqxoptzyAYa; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 228280; 0; 0.00404; 0.803; 0.577; 0.239; 0.312; -6.675; 0.0464; 103.499; 4; 
Traffic Cops; 3CQKKiVHDqfTanu4zQFPsV; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 54680; 0; 0.888; 0.152; 0.00581; 0.98; 0.315; -16.814; 0.0409; 78.823; 4; 
Vegas; 1qnQdqemKb3hgVJOZN40GV; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 341760; 0; 0.000525; 0.693; 0.948; 0.569; 0.0769; -5.967; 0.0438; 127.962; 4; 
I Created Disco; 4h77KAlTPtC2mvrNIFPSJT; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 247946; 0; 9.09e-05; 0.779; 0.508; 0.81; 0.0917; -5.131; 0.0443; 133.954; 4; 
Disco Heat; 3V5EXKgkyDSmwGq1GdvdZ0; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 270706; 0; 0.00318; 0.718; 0.804; 0.0201; 0.309; -6.329; 0.0361; 128.025; 4; 
Vault Character; 0NF7EScKdP7MmYWkBc3XCQ; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 8000; 0; 0.995; 0; 0.0742; 0.997; 0.35; -15.511; 0; 0; 0; 
Certified; 5BoxTLk418SuA1utQC01T8; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 246653; 0; 0.000862; 0.757; 0.616; 0.76; 0.0638; -6.055; 0.0933; 100.97; 4; 
Love Souvenir; 5ZCGWZ5Zu5SPUV4CQ8XxIK; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 258706; 0; 0.291; 0.926; 0.16; 0.881; 0.243; -9.346; 0.0887; 121.916; 4; 
Electro Man; 5MZJGUFilSPLOQFD7oN37h; I Created Disco; 5KlJtiL9bRexW6d0MmlPOj; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-18; 298573; 0; 0.0125; 0.665; 0.816; 0.8; 0.157; -5.993; 0.0437; 132.95; 4; 
Merrymaking at My Place; 3KKHc3d1GNoFBbIPZWTc0U; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 249533; 25; 0.219; 0.963; 0.621; 0.102; 0.11; -5.067; 0.0477; 113.962; 4; 
Colours; 0cHJa7X5qOttqoWBT5jHcC; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 241813; 24; 0.000628; 0.785; 0.572; 0.0395; 0.067; -6.885; 0.0436; 114.943; 4; 
This Is the Industry; 405eOYIXiLr6jyUd3aR3l3; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 236160; 18; 0.00525; 0.836; 0.753; 0.453; 0.314; -5.766; 0.0416; 117.953; 4; 
The Girls; 6lfEWjfG9vcVXN4MH4bv5G; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 315106; 37; 0.00577; 0.615; 0.892; 0.000281; 0.358; -4.879; 0.0318; 127.899; 4; 
Acceptable in the 80s; 6x2xqg5fQNu9dNCXu83ezE; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 332826; 42; 0.0146; 0.78; 0.805; 0.302; 0.054; -5.439; 0.0499; 127.997; 4; 
Neon Rocks; 0H7CznBypEWBuITBO1XOw4; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 228280; 20; 0.0041; 0.794; 0.576; 0.25; 0.313; -6.673; 0.0466; 103.492; 4; 
Traffic Cops; 05K9iP4NbxcxywOzuEA3d7; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 54680; 16; 0.711; 0.119; 0.00324; 0.978; 0.323; -16.856; 0.0774; 80.121; 4; 
Vegas; 5Lx3yHmFZF0aQ2hbb245l1; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 341760; 19; 0.000428; 0.692; 0.946; 0.61; 0.0937; -5.991; 0.0446; 127.966; 4; 
I Created Disco; 5hwPScbXEB0byXPmQPY7zP; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 247946; 17; 7.29e-05; 0.773; 0.503; 0.791; 0.0805; -5.117; 0.0495; 133.904; 4; 
Disco Heat; 2B3jjwe3iaqJ7HCNQpoilC; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 270706; 20; 0.00399; 0.719; 0.796; 0.0425; 0.283; -6.337; 0.0382; 128.026; 4; 
Vault Character; 48eVBJaOkFchY0yUlhTSC4; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 7755; 0; 0.995; 0; 0.0915; 0.991; 0; -15.586; 0; 0; 0; 
Certified; 4yRfR8GzW7XN4TOFFTE0Kz; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 246653; 16; 0.00101; 0.757; 0.611; 0.805; 0.0631; -6.07; 0.0917; 100.97; 4; 
Love Souvenir; 5nSeHqFqlNdSCdj2PjYG3b; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 258706; 17; 0.278; 0.926; 0.158; 0.852; 0.229; -9.423; 0.0949; 121.886; 4; 
Electro Man; 2SfclDLTOWPYc5TaF7jm8B; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 296573; 17; 0.0145; 0.668; 0.812; 0.757; 0.135; -5.993; 0.0434; 132.929; 4; 
Were All The Same; 7uIk9IZLSk5qHYvR6Sfjvo; I Created Disco; 507DSnX3hTUOiBiBEDgwfx; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-06-15; 236720; 14; 0.00102; 0.929; 0.434; 0.301; 0.0775; -7.978; 0.0545; 114.972; 4; 
Merrymaking at My Place; 06UnGo9NSNDu7FIMngxQmv; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 250533; 26; 0.216; 0.961; 0.635; 0.129; 0.0951; -5.067; 0.044; 113.97; 4; 
Colours; 2gmP5sbrgoCH5Lu8TJeul0; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 242640; 15; 0.000497; 0.784; 0.572; 0.0721; 0.0657; -6.884; 0.044; 114.942; 4; 
This Is the Industry; 7rjP3rEjuWinsq6CLxekgl; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 236360; 7; 0.00535; 0.838; 0.761; 0.4; 0.335; -5.734; 0.0479; 117.959; 4; 
The Girls; 6qtTjd9flEojIS9sXpX72Y; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 315066; 34; 0.00598; 0.617; 0.886; 0.000288; 0.353; -4.894; 0.0318; 127.926; 4; 
Acceptable in the 80s; 1p2k29ZjRD2jgAd7N9nMrZ; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 333680; 44; 0.0143; 0.787; 0.808; 0.264; 0.0466; -5.454; 0.0511; 127.99; 4; 
Neon Rocks; 0pH5ph48AUz2Hf4o17XpGA; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 228920; 7; 0.0045; 0.798; 0.592; 0.222; 0.311; -6.658; 0.0468; 103.508; 4; 
Traffic Cops; 2xO6MWqczPNvnbRIhUvHqK; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 54826; 6; 0.711; 0.257; 0.00685; 0.973; 0.295; -16.909; 0.0413; 83.205; 4; 
Vegas; 05Ss2ubIpzzsfeaXScw3KB; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 342760; 6; 0.000504; 0.695; 0.948; 0.675; 0.185; -5.957; 0.0445; 127.955; 4; 
I Created Disco; 6WDnim8g7M074YGD6uET9U; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 249133; 6; 8.7e-05; 0.779; 0.499; 0.801; 0.114; -5.141; 0.0441; 133.952; 4; 
Disco Heat; 24uRnAV3b3cpNaMteErIto; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 271066; 9; 0.00315; 0.717; 0.8; 0.015; 0.3; -6.326; 0.0368; 128.016; 4; 
Vault Character; 1MQBYqFFfxR2TLUnsdSR4M; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 7894; 0; 0.995; 0; 0.0761; 0.991; 0; -15.641; 0; 0; 0; 
Certified; 0KwbuLZPUS1kskkslY41A0; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 248093; 6; 0.000831; 0.757; 0.614; 0.775; 0.0659; -6.055; 0.0917; 100.971; 4; 
Love Souvenir; 5Zn8Szfijhw4BwbBikGbi5; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 260880; 10; 0.287; 0.93; 0.152; 0.833; 0.244; -9.376; 0.0949; 121.9; 4; 
Electro Man; 1Or7PcbhKDhZhTsMILldJY; I Created Disco; 76FpZrTEmDPHQAoNjkcHJr; Calvin Harris; 7CajNmpbOovFoOoasH2HaY; 2007-05-07; 299813; 6; 0.0135; 0.666; 0.823; 0.782; 0.115; -5.992; 0.0426; 132.927; 4; 
Eu Quero É Botar Meu Bloco Na Rua; 6v1go1ryuIswv45jo0erV8; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 256031; 36; 0.0106; 0.49; 0.601; 0.000158; 0.0806; -6.672; 0.0301; 179.652; 4; 
Jardins da Babilônia; 7ylSArKtyfeDMfnVt2mW4b; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 195312; 33; 0.0383; 0.704; 0.808; 0.000325; 0.121; -5.841; 0.0275; 134.009; 4; 
O Beco; 6u23QXtz4Bk4n1EDnJKruc; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 227699; 32; 0.0485; 0.684; 0.679; 6.68e-05; 0.0821; -6.122; 0.0301; 141.912; 4; 
Álcool Bolero Filosófico; 3qJuLNstXMEy09WhuFPxmo; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 347972; 31; 0.06; 0.717; 0.671; 0.00617; 0.122; -7.212; 0.0274; 89.993; 4; 
Já Sei; 5cPAK6RVob8xjDF3s0S6Ld; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 261175; 29; 0.154; 0.686; 0.718; 0.000699; 0.385; -6.482; 0.0808; 171.744; 4; 
Pavão Mysteriozo; 2fhsKZWUBxegKXPENtuRrC; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 284832; 31; 0.207; 0.645; 0.525; 2.64e-05; 0.101; -7.248; 0.0255; 106.061; 4; 
Tua Cantiga; 7LcmQN1l43IbZJiiIiiLPn; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 236109; 30; 0.683; 0.65; 0.53; 0; 0.107; -9.953; 0.0427; 87.872; 3; 
A Maçã; 7Fd1DlKXrbNZn2GsZJxXqx; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 204588; 30; 0.874; 0.611; 0.273; 0; 0.11; -10.796; 0.0457; 119.751; 3; 
Yolanda Yolanda; 6IfhOdYto01Cyw9z7r0HDl; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 290520; 32; 0.637; 0.722; 0.468; 0.000199; 0.11; -8.362; 0.0326; 109.922; 4; 
Postal de Amor; 5q3RAx4SUcohxjgMZ8LgVQ; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 302747; 28; 0.19; 0.677; 0.39; 0.00019; 0.341; -8.54; 0.0321; 102.954; 4; 
Ponta do Lápis; 1sa9J1lwgWDCO7gSAztkAP; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 222999; 27; 0.17; 0.752; 0.68; 1.11e-06; 0.0801; -7.956; 0.0333; 136.977; 3; 
Tem Gente Com Fome; 6Oll6WV5mUH1h3Yw4NGA40; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 152301; 27; 0.112; 0.564; 0.667; 0.000914; 0.121; -7.154; 0.0524; 66.786; 4; 
Corista de Rock; 0rPbhHPRwvbDJJBMwrKgW4; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 205204; 26; 0.0028; 0.51; 0.716; 0.000707; 0.0828; -5.601; 0.0362; 129.892; 4; 
Já Que Tem Que; 6JYnNWYOKzFToZigjOULuB; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 259218; 27; 0.135; 0.841; 0.642; 0.0001; 0.0834; -7.612; 0.15; 99.992; 4; 
O Último Dia; 64txqk9vmCcGZvasbiGQEZ; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 221569; 28; 0.0556; 0.838; 0.577; 3.38e-06; 0.0721; -7.574; 0.137; 130.01; 4; 
Inominável; 7HOvRZJ8ktXTQCrvi5CA0t; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 239803; 26; 0.254; 0.652; 0.719; 4.19e-06; 0.24; -8.483; 0.0338; 79.974; 4; 
Sangue Latino; 6XHW2MxCAp3wIvI4g7n3tW; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 135711; 30; 0.0686; 0.613; 0.659; 0.000736; 0.142; -6.446; 0.026; 129.956; 4; 
Coração Civil; 0cjU0WIJYQ6Bh7n6mGBOqG; Bloco Na Rua Deluxe; 1KG6X16hKVxU8BGle9wFeD; Ney Matogrosso; 2SFIMUkCdZowbeisskDdhn; 2019-11-22; 141078; 27; 0.189; 0.746; 0.578; 0; 0.145; -8.999; 0.0315; 94.013; 4; 
